   1.0000000e+00   6.4087206e-01  -2.9922343e-02  -3.0951660e-01  -5.1465832e-02   2.4173425e-01   1.2474061e-01  -2.6342355e-01  -4.6324857e-01  -2.8329202e-01   4.4545145e-02
   1.0000000e+00   7.6212940e-01   4.0020177e-01   2.0242176e-01   1.6957427e-01   9.6187193e-02  -1.7450589e-01  -4.0963645e-01  -4.6579386e-01  -3.6990165e-01  -2.4432484e-01
   1.0000000e+00   7.2978808e-01   2.2832708e-01  -4.3023117e-02   1.2233132e-02   1.0871133e-01  -2.5462068e-02  -3.0093940e-01  -4.4591836e-01  -3.7088704e-01  -2.2160213e-01
   1.0000000e+00   5.9323792e-01  -1.4419373e-01  -3.8276579e-01   3.9088930e-02   4.7580728e-01   3.1359026e-01  -2.8605635e-01  -6.5911228e-01  -4.6868734e-01  -2.4970070e-02
   1.0000000e+00   6.0192895e-01  -4.6503579e-02  -2.8637300e-01  -2.4775241e-02   3.0188933e-01   1.4311274e-01  -3.1307549e-01  -5.2574879e-01  -3.4886573e-01  -4.2453334e-02
   1.0000000e+00   6.6688947e-01   9.0757180e-02  -1.8267494e-01  -5.1507085e-02   1.8755151e-01   1.0266492e-01  -2.5479840e-01  -4.9415251e-01  -4.4901356e-01  -2.3673744e-01
   1.0000000e+00   6.5236989e-01   7.4748414e-02  -1.8345081e-01  -3.6422765e-02   1.9933816e-01   8.2111668e-02  -2.6356402e-01  -4.5161979e-01  -3.8218746e-01  -2.1943416e-01
   1.0000000e+00   6.5675499e-01   3.0455079e-02  -2.5455766e-01  -4.7048259e-02   2.4705311e-01   1.5648720e-01  -2.3897901e-01  -4.9572752e-01  -3.9335464e-01  -1.1349703e-01
   1.0000000e+00   6.7181085e-01   9.0921048e-02  -1.2893687e-01   9.9729044e-02   3.0550531e-01   9.5541687e-02  -3.0963386e-01  -4.7525111e-01  -3.0653435e-01  -7.0818330e-02
   1.0000000e+00   5.7080574e-01  -4.2391203e-02  -1.9644556e-01   8.7804473e-02   2.4800998e-01  -7.0374875e-02  -4.0942703e-01  -4.1512296e-01  -2.1337440e-01  -7.8905187e-02
