   1.0000000e+00   7.0440312e-01   4.9322996e-01   6.0369419e-01   4.7830865e-01   1.0448134e-01  -6.8692975e-02  -1.2912329e-01  -3.0954290e-01  -4.6242444e-01  -6.1272173e-01
   1.0000000e+00   6.8403081e-01   4.4262507e-01   6.0848692e-01   5.0634181e-01   1.1261431e-01  -5.9242814e-02  -1.0650634e-01  -2.4834764e-01  -4.2505620e-01  -6.1094927e-01
   1.0000000e+00   7.8112837e-01   5.6407870e-01   6.1376225e-01   5.3607247e-01   2.0254735e-01  -5.1443463e-02  -1.3189720e-01  -2.4932029e-01  -4.4998928e-01  -6.2739026e-01
   1.0000000e+00   7.7767360e-01   5.2964312e-01   5.4075507e-01   4.9296614e-01   1.8713922e-01  -1.2429731e-01  -2.6088252e-01  -3.3455431e-01  -4.4550298e-01  -6.4503736e-01
   1.0000000e+00   8.1042563e-01   6.0480169e-01   5.3636026e-01   4.8529288e-01   2.5012286e-01  -5.5945774e-02  -1.9525585e-01  -2.8903019e-01  -3.6502895e-01  -5.2763428e-01
   1.0000000e+00   7.4388150e-01   4.7576841e-01   4.6401337e-01   5.0434897e-01   2.3261982e-01  -1.3240251e-01  -2.1243491e-01  -2.0524842e-01  -2.7723309e-01  -5.1149553e-01
   1.0000000e+00   7.2988326e-01   4.7814953e-01   5.3141266e-01   5.0705078e-01   2.1753629e-01  -8.7961003e-02  -1.9536764e-01  -2.2413452e-01  -3.1981663e-01  -5.5414351e-01
   1.0000000e+00   6.3070904e-01   3.9607965e-01   5.4142969e-01   4.7927510e-01   1.7738674e-01  -3.9778015e-02  -1.1574633e-01  -1.3779831e-01  -2.1279285e-01  -5.0195903e-01
   1.0000000e+00   7.9449972e-01   6.2246505e-01   6.0659539e-01   5.0066476e-01   2.3365417e-01  -2.1306065e-02  -1.5339675e-01  -2.8522444e-01  -3.9446022e-01  -5.8643139e-01
   1.0000000e+00   7.3310349e-01   5.2116385e-01   5.6274418e-01   4.9780570e-01   1.9764795e-01  -6.2847950e-02  -1.5547294e-01  -2.6039696e-01  -3.4417702e-01  -5.5279591e-01
